ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
3.5640619361503396e+19,1.129639781112043e+19,6.973603296023937e+18,1358673578295296.0,47787540480000.0,0.0,0.0,1298906354161.8503,0.0,0.0,0.0,-78.38709677419355,105.71428571428572
3.4354924847056626e+19,6.356627567461532e+18,1.4005403412652569e+19,2868682181469798.5,90075795606732.8,0.0,0.0,978844434745.0425,0.0,1.4653240369647955e+21,0.0,-78.38709677419355,111.42857142857144
4.264627189569922e+19,0.0,0.0,0.0,0.0,0.0,0.0,704657683549.5515,0.0,0.0,0.0,-78.38709677419355,117.14285714285717
6.819032898662701e+19,2.1234891139802202e+19,7.457456215462424e+18,1674328631760213.2,47113479127040.0,0.0,0.0,1108734045054.8323,0.0,1.79113452428524e+21,0.0,-78.38709677419355,122.85714285714289
3.750438103759936e+19,5.677703190263085e+18,9.656033185908417e+18,2106002571184562.2,60449950110564.85,0.0,0.0,777259522652.3456,0.0,1.2684424942235974e+21,0.0,-78.38709677419355,128.57142857142856
3.662339917410992e+19,2.2057942826772664e+18,7.433359696968808e+18,1620032201654428.8,44587023079551.39,0.0,0.0,778026733681.7462,0.0,1.942893101839028e+21,0.0,-78.38709677419355,134.28571428571428
5.069649979098512e+19,2.8226244693846917e+19,6.874797057983382e+18,1700906012420778.8,41547263377408.0,0.0,0.0,742436991635.911,0.0,0.0,0.0,-78.38709677419355,140.0
8.125441554146909e+19,1.5454655175670628e+19,7.875743393475257e+18,1658074853714602.8,44659712604387.555,0.0,0.0,1404863274883.0908,0.0,3.254688991403325e+21,0.0,-78.38709677419355,145.71428571428572
4.326588830864348e+19,3.912281792916226e+18,8.242435591308837e+18,1706259510198272.0,51913408118784.0,0.0,0.0,772393677775.6914,0.0,2.1145503632413184e+21,0.0,-78.38709677419355,151.42857142857144
4.7152135022490845e+19,0.0,7.791304046286995e+18,1623281211801600.0,47756206931968.0,0.0,0.0,954143570517.5977,0.0,0.0,0.0,-78.38709677419355,157.14285714285717
5.165029557167248e+19,0.0,1.5566758192654948e+19,3295542069585510.5,91202222083276.8,0.0,0.0,1315697698449.2163,0.0,6.940079676875233e+21,0.0,-78.38709677419355,162.8571428571429
1.3043861326412499e+20,0.0,8.737365357389414e+18,1486858622074880.0,51345147035648.0,0.0,0.0,804532877931.0546,0.0,0.0,0.0,-78.38709677419355,168.57142857142856
5.2691484127877734e+19,1.8790311495697695e+18,8.190415802595396e+18,1597470091334997.2,45245303153550.22,0.0,0.0,1435337738586.732,0.0,5.744170509610915e+21,0.0,-78.38709677419355,174.28571428571428
4.737955006617984e+19,0.0,7.946244750972027e+18,1507469230604288.0,48580068900864.0,0.0,0.0,675677901655.5214,0.0,0.0,0.0,-78.38709677419355,180.0
6.761085800729077e+19,4.80492993501583e+18,9.322663000612108e+18,1199748601134101.0,52429432770515.95,0.0,0.0,23877907889706.594,0.0,3.860269025944764e+21,0.0,-72.58064516129032,-180.0
5.71149596855412e+19,3.2343774721663304e+18,1.1804969480464587e+19,1825964824720605.8,68886910446786.836,0.0,0.0,1118670661635.243,0.0,1.0834213765740923e+22,0.0,-72.58064516129032,-174.28571428571428
7.146176776826594e+19,3.917881945762107e+19,8.764970197648515e+18,1233717319657890.5,51408894736242.34,0.0,0.0,1182112359553.1404,0.0,4.665696510155869e+21,0.0,-72.58064516129032,-168.57142857142858
5.752624248750216e+19,2.4488234954304907e+20,1.1997076766241352e+19,2001869471939374.0,76824915603406.39,0.0,0.0,1371603827365.4944,0.0,6.036183404525501e+21,0.0,-72.58064516129032,-162.85714285714286
6.318949401778732e+19,2.03309557289107e+19,1.004999604413889e+19,1479910313567069.0,49593663680297.9,0.0,0.0,911509184533.0144,0.0,6.625165560787698e+21,0.0,-72.58064516129032,-157.14285714285714
6.475967504409298e+19,6.577388172759741e+18,9.147035559662523e+18,1236570816727370.2,59789635492994.87,0.0,0.0,970655600002.8694,0.0,7.956599785076605e+21,0.0,-72.58064516129032,-151.42857142857142
6.210526275227849e+19,1.3391301932369605e+19,1.2211509842549164e+19,1596885046167810.8,65521451366572.77,0.0,0.0,1365184178613.56,0.0,1.3718474004440463e+22,0.0,-72.58064516129032,-145.71428571428572
5.748081453078459e+19,5.6417323378803294e+19,1.2475512476099455e+19,1943135951231777.0,74065909768404.44,0.0,0.0,5002462162515.39,0.0,1.2006628282192523e+22,0.0,-72.58064516129032,-140.0
5.5380103883013095e+19,5.802610701921896e+18,7.85562250035544e+18,1294487977914484.0,55296506835765.67,0.0,0.0,1097995126708.125,0.0,1.106595653489169e+22,0.0,-72.58064516129032,-134.28571428571428
7.090581926727874e+19,5.076060520807961e+18,1.0499100549010856e+19,1412361229727801.5,63510600985234.33,0.0,0.0,538722538381.8711,0.0,2.1905655986145278e+22,0.0,-72.58064516129032,-128.57142857142856
6.336246844838537e+19,5.275790039342795e+18,1.1265449933653498e+19,1517136973969551.0,60873144374867.805,0.0,0.0,644992260089.0946,0.0,3.484690823817208e+22,0.0,-72.58064516129032,-122.85714285714286
5.910078967887658e+19,1.2490248001387557e+19,1.239366200988385e+19,1764107732737030.0,66039734171737.7,0.0,0.0,1104217288650.2686,0.0,2.0388106604456505e+22,0.0,-72.58064516129032,-117.14285714285714
7.003109941670198e+19,1.5640004036589427e+19,7.313135789543517e+18,1339337093575028.8,41969597403069.19,0.0,0.0,775502125190.6957,0.0,1.870004449037446e+22,0.0,-72.58064516129032,-111.42857142857143
6.161830764536784e+19,1.324423520481364e+19,9.916974417085743e+18,1720925996877108.0,56672181457612.26,0.0,0.0,1307344943116.4077,0.0,4.076427313968084e+22,0.0,-72.58064516129032,-105.71428571428571
5.793976919360267e+19,2.3681891873838674e+19,1.5075153094971542e+19,2390209663537983.0,82557958356861.16,0.0,0.0,564760747635.591,0.0,2.487884924545943e+22,0.0,-72.58064516129032,-100.0
6.599186789688412e+19,1.7067495840495806e+19,1.5123159316978092e+19,2383222080229647.0,91207181089895.16,0.0,0.0,861706721391.4136,0.0,5.070168644432368e+22,0.0,-72.58064516129032,-94.28571428571428
7.142075918620932e+19,2.503937468810298e+19,1.5365466957500178e+19,2131169454017046.8,85525958122579.94,0.0,0.0,1394214786778.2937,0.0,2.0409749739031314e+22,0.0,-72.58064516129032,-88.57142857142857
6.3244779230410646e+19,1.413696856048707e+19,9.118300402064569e+18,1308799426606030.5,48798652124552.875,0.0,0.0,3063092159866.2056,0.0,1.483392641421886e+22,0.0,-72.58064516129032,-82.85714285714286
1.3561598258826676e+20,4.137442332710989e+19,1.4002283468296212e+19,2193898393797128.8,73977961862180.44,0.0,0.0,3380275063146.1587,0.0,1.3774485599733957e+22,0.0,-72.58064516129032,-77.14285714285714
7.921828928706155e+19,4.1449941131233065e+18,9.178119420745859e+18,1453840890251694.2,51126958453617.73,0.0,0.0,6244426363121.39,0.0,5.73015919990052e+22,0.0,-72.58064516129032,-71.42857142857143
5.937472103772511e+19,3.153056280360089e+18,1.177153860141346e+19,1401115908646648.2,63407838172713.7,0.0,0.0,3030789472450.3105,0.0,1.2510842610582924e+22,0.0,-72.58064516129032,-65.71428571428571
6.051252571974856e+19,8.823795187566141e+18,6.455276958363631e+18,998914225564909.9,47117104535246.16,0.0,0.0,1987970177406.1582,0.0,1.4521706500962501e+22,0.0,-72.58064516129032,-60.0
7.727180789225888e+19,1.0108560215463254e+19,1.0073657979547711e+19,1135955858672532.8,70452779000414.2,0.0,0.0,6161537040089.438,0.0,3.782856805103701e+22,0.0,-72.58064516129032,-54.28571428571428
5.449686096512073e+19,3.863420307230073e+19,1.009483691858393e+19,1229831201958594.8,69745081242126.164,0.0,0.0,2091649596006.1067,0.0,3.991999647825678e+22,0.0,-72.58064516129032,-48.571428571428555
9.633639826614169e+19,4.453307577748804e+18,6.230483196493587e+18,764353326969490.9,49802380556119.055,0.0,0.0,4887788661642.203,0.0,2.155851444324315e+22,0.0,-72.58064516129032,-42.85714285714286
7.432486151505645e+19,8.890262111740733e+18,1.3179550284217979e+19,1567264451534333.5,91564117802156.64,0.0,0.0,3219223660507.6714,0.0,1.6125627877637648e+22,0.0,-72.58064516129032,-37.14285714285714
6.670302020644451e+19,2.690193561751557e+19,1.357597970210756e+19,1606639245454995.0,91358247122075.75,0.0,0.0,3469546682287.8535,0.0,1.8307605360447823e+22,0.0,-72.58064516129032,-31.428571428571416
7.95771710680855e+19,1.9687986384717074e+20,6.269235245226184e+18,850577253023481.2,51373860792727.38,0.0,0.0,1336102335213.0715,0.0,1.922385547992293e+22,0.0,-72.58064516129032,-25.714285714285722
5.652111403292678e+19,3.819657546597544e+19,8.912669256129986e+18,1159031481582015.5,65547602666035.44,0.0,0.0,1149148343487.53,0.0,2.1628668875065103e+22,0.0,-72.58064516129032,-20.0
5.887291178580081e+19,1.226673938011264e+19,1.007253607106787e+19,1370925478593362.5,79370307486848.67,0.0,0.0,915964831719.6332,0.0,5.355928948748691e+21,0.0,-72.58064516129032,-14.285714285714278
7.899845961567774e+19,2.1367693460038525e+19,6.688159183356639e+18,1035489966641443.5,54311566247786.875,0.0,0.0,913359516013.4402,0.0,7.171375521433895e+21,0.0,-72.58064516129032,-8.571428571428555
6.264499592171912e+19,6.129517280159205e+18,1.3450493100589574e+19,1950474582093538.5,116927585886815.16,0.0,0.0,726177406833.522,0.0,7.379775499106093e+21,0.0,-72.58064516129032,-2.857142857142861
7.086955191371641e+19,5.316084306257145e+18,1.0426154536304462e+19,1719108257203026.0,77750285519941.44,0.0,0.0,1520440466174.7383,0.0,1.4761193936848048e+22,0.0,-72.58064516129032,2.857142857142861
4.914046156121065e+19,4.694669012745425e+18,1.4140168678532006e+19,2555175066457725.0,116527383444528.4,0.0,0.0,1184369934953.677,0.0,6.025335285839641e+21,0.0,-72.58064516129032,8.571428571428584
5.7741519101368754e+19,2.6342593289230746e+18,7.433207771253828e+18,1463925515873735.8,54577533055286.68,0.0,0.0,1898821096660.3716,0.0,5.313212440734623e+21,0.0,-72.58064516129032,14.285714285714278
6.892486679110881e+19,2.619184280160716e+18,1.442558023648336e+19,2552256165120606.0,108216401678027.62,0.0,0.0,863548774706.7664,0.0,5.828868805820086e+21,0.0,-72.58064516129032,20.0
5.85504374493976e+19,1.3616151167653106e+19,1.0083550956493537e+19,1730487754718293.2,69062675974878.52,0.0,0.0,2049177752342.5625,0.0,1.3968348041467025e+22,0.0,-72.58064516129032,25.714285714285722
6.075297758082086e+19,6.396470454134977e+18,1.53480913756228e+19,2848270968448329.5,108000468161089.06,0.0,0.0,1985016219519.6438,0.0,1.4514338014165473e+22,0.0,-72.58064516129032,31.428571428571445
6.28640236540967e+19,1.804941225367364e+19,1.0379304855685888e+19,1916719035196778.8,64225496801010.195,0.0,0.0,1209244959909.7104,0.0,1.3202534862793952e+22,0.0,-72.58064516129032,37.14285714285714
7.09439882392935e+19,4.4421620530888996e+18,1.596553716487833e+19,3036006762160409.5,99250322976416.84,0.0,0.0,693904336097.2982,0.0,4.936521761338224e+21,0.0,-72.58064516129032,42.85714285714286
4.844767441210425e+19,6.500189279544361e+18,8.251550899356261e+18,1611511837190127.5,50611277525458.85,0.0,0.0,1484841350160.1433,0.0,2.680534484254762e+21,0.0,-72.58064516129032,48.571428571428584
4.698137175065761e+19,8.836046937841251e+18,8.250206216324786e+18,1573042614974327.5,46507266308547.15,0.0,0.0,515355390823.9012,0.0,2.693600493103126e+21,0.0,-72.58064516129032,54.28571428571428
3.803299642367947e+19,4.322817513306508e+18,1.5990559853126418e+19,3035949773047486.0,87114969988292.48,0.0,0.0,1363335513431.122,0.0,3.775730251247221e+21,0.0,-72.58064516129032,60.0
3.828924019281815e+19,4.375781161091024e+18,8.595102621966975e+18,1561280581661358.8,46225696362820.29,0.0,0.0,1524166581489.792,0.0,2.633083563358261e+21,0.0,-72.58064516129032,65.71428571428572
4.550049382856431e+19,3.103837247923008e+18,1.704573305560644e+19,3004787569781980.5,103892180124646.9,0.0,0.0,954743928964.5571,0.0,3.470131309192803e+21,0.0,-72.58064516129032,71.42857142857144
8.739068174668436e+19,7.182944979252272e+18,9.317051692102033e+18,1669282686419410.8,58411297377598.875,0.0,0.0,1147207743093.5417,0.0,1.0429934877079662e+22,0.0,-72.58064516129032,77.14285714285717
5.500529699698647e+19,1.7732278644764467e+18,8.972643951441878e+18,1462504912391366.5,47286573922464.61,0.0,0.0,1018568578069.6797,0.0,1.456328077150468e+21,0.0,-72.58064516129032,82.85714285714289
3.6105036633443455e+19,6.835451119618066e+18,1.0854722132949713e+19,1925835451991747.2,59767229490404.29,0.0,0.0,974224112290.0227,0.0,2.9948242619623754e+21,0.0,-72.58064516129032,88.57142857142856
3.809627302736498e+19,2.2270559922161975e+19,1.7290254594084852e+19,2949292453561989.0,93557116472333.73,0.0,0.0,1602396581534.6316,0.0,1.8798333801351044e+21,0.0,-72.58064516129032,94.28571428571428
4.0498017978016104e+19,1.8220489513301803e+19,8.929196321919806e+18,1566756943912546.5,45436777907829.81,0.0,0.0,1012320730595.0281,0.0,1.8831362855123285e+21,0.0,-72.58064516129032,100.0
