ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
5.6130719793226285e+19,2.2453907831722222e+18,8.013464473514171e+18,4187564701367926.0,51496472652763.52,0.0,9020383267169884.0,1745859248967.8423,8263416295461173.0,8.550711379303851e+21,156003853569211.78,-78.38709677419355,-151.42857142857142
5.761984957153916e+19,2.33404414235165e+18,7.91673119738649e+18,4166653309084296.5,49772948396966.14,0.0,1.1372331993430186e+16,2044652732845.6873,1.0944048326900958e+16,8.292882109167652e+21,167141166102225.34,-78.38709677419355,-145.71428571428572
4.435135761838811e+19,2.926929608545142e+18,7.788319580495511e+18,4139854664504856.0,47270993827936.836,0.0,8464450946141896.0,1618747182759.0764,8125932264604181.0,7.014924019352755e+21,157707783205314.47,-78.38709677419355,-140.0
6.063028326164515e+19,5.689186871012962e+18,7.528595836008589e+18,4089885975885661.0,45137353418729.44,0.0,9274868128702714.0,2006817906834.4424,8992716371783006.0,5.920813318952088e+21,156068382006850.22,-78.38709677419355,-134.28571428571428
1.504934342476292e+20,4.893686233270039e+18,7.297596374751736e+18,4006952693605003.0,44087797170817.414,0.0,7821583533215561.0,1762177371301.2769,7667877627076078.0,5.337017076401378e+21,149070317075775.62,-78.38709677419355,-128.57142857142856
6.6094377620867645e+19,6.632783027722598e+18,7.066031621615714e+18,3863473090722016.5,44416234115573.36,0.0,6169559193945152.0,1433298681031.2817,5998655512134490.0,5.134360085739568e+21,153549463154246.44,-78.38709677419355,-122.85714285714286
8.815390979401076e+19,8.270165267488109e+18,6.934900933541043e+18,3710175959013793.0,45272224043472.06,0.0,5053255459147218.0,1849248317633.8823,4873651873979588.0,5.484856868213989e+21,160234917150973.38,-78.38709677419355,-117.14285714285714
5.635928572301815e+19,5.450106629288373e+18,6.592784970857191e+18,3554098792530019.0,45649092349538.11,0.0,4567879144970472.0,2532060854226.1934,4381890344020950.0,5.905054000129703e+21,152305643453832.4,-78.38709677419355,-111.42857142857143
8.281132403771253e+19,4.1296044363728097e+18,6.232318987514592e+18,3393679045302675.0,45742455219754.41,0.0,5156564415881365.0,1601520376748.2559,5019499156253355.0,6.019613253169249e+21,150114499447472.6,-78.38709677419355,-105.71428571428571
8.397855007883649e+19,4.5863181610505037e+18,5.965578653143257e+18,3203737300501098.5,45296519996910.88,0.0,5227519836972867.0,1739177533840.2458,5124351503517989.0,5.786985996834602e+21,150360173047163.22,-78.38709677419355,-100.0
4.80084620443373e+19,3.270818886337907e+18,5.708149804973865e+18,3016441606659119.0,45160270809824.84,0.0,5050116487449150.0,1758667982803.297,4862095704499159.0,5.613422396876358e+21,156679360360039.7,-78.38709677419355,-94.28571428571428
